County	Election Date	Precinct	Contest Group ID	Contest Type	Contest Name	Choice	Choice Party	Vote For	Election Day	Early Voting	Absentee by Mail	Provisional	Total Votes	Real Precinct
MECKLENBURG	11/04/2025	079	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	James H. Bowers	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Joi Mayo	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Robin Emmons	UNA	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Juan Hall	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Shamaiye Haynes	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	080	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	4	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02	Malcolm Graham	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	4	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Juan Hall	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Shamaiye Haynes	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	081	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	3	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01	Dante Anderson	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	3	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	12	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 03	Gregory (Dee) Rankin	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	12	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 03	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	082	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	7	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05	Juan Diego (J.D.) Mazuera Arias	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	7	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	13	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 04	Jillian King	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	13	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 04	Robert L. Edwards	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	13	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 04	Stephanie Sneed	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	13	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 04	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	083	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	7	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05	Juan Diego (J.D.) Mazuera Arias	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	7	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	13	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 04	Jillian King	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	13	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 04	Robert L. Edwards	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	13	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 04	Stephanie Sneed	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	13	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 04	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	084	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	8	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06	Kimberly Owens	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	8	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06	Krista Bokhari	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	8	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	14	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 05	Cynthia Stone	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	14	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 05	Lisa Cline	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	14	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 05	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	085	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	8	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06	Kimberly Owens	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	8	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06	Krista Bokhari	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	8	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	14	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 05	Cynthia Stone	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	14	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 05	Lisa Cline	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	14	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 05	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	086	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	9	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 07	Ed Driggs	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	9	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 07	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Anna London	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Justin Shealy	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Toni Emehel	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	087	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	9	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 07	Ed Driggs	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	9	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 07	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Anna London	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Justin Shealy	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Toni Emehel	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	15	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 06	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	088	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	089	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	089	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	089	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	089	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
